"x","y","dbh"
93.5279072448611,84.5966162532568,110.633705039753
154.381304709241,104.820001441985,233.638057691624
196.148024704307,2.35096191987395,46.491206064521
310.234153782949,73.1364087387919,91.4529986571945
226.054087681696,75.0236561801285,48.4621536636618
94.0975054260343,7.65363767743111,98.794682828572
238.653900232166,85.4560901224613,82.0444724343521
148.339407537133,80.5370190367103,279.01761714853
-9.77508160285652,47.0379888918251,172.247022774207
53.0189540982246,5.6834829878062,55.4138149723385
137.848319550976,7.65136291272938,98.7244162858647
41.2259464152157,55.9141587279737,58.9190485877795
135.623701428995,67.7472175192088,156.166761392216
45.5128282960504,0.92527998611331,47.2868658769726
212.932334020734,96.9672940578312,65.0978547067747
177.608861280605,69.1806139610708,76.3100030040371
73.2182415388525,18.6919946782291,107.711475941744
117.405645865947,67.9982190579176,202.59865487674
56.1782566830516,93.6372933723032,153.725165219242
212.486434374005,34.6685672271997,45.5918313049991
199.430035920814,90.7721317745745,84.8763246241273
85.4064101912081,61.3211832847446,145.794549397167
88.6999837402254,28.5779307689518,155.246779719614
327.433072095737,45.9839242789894,79.5012440808031
44.8447820637375,58.7440469861031,75.1027615064156
206.491661351174,51.803567269817,32.7303522110833
121.073071323335,24.588713683188,145.132709038104
116.679909843951,39.0732797514647,194.593731196057
91.7101988382638,105.332575244829,124.697664311352
241.37417415157,99.8820246104151,117.527775333623
45.039400216192,86.4102250430733,126.550308175625
51.8114577978849,65.9666431788355,129.613567097741
133.618336878717,106.322769336402,238.839048226677
82.5980287231505,16.6145521588624,98.4205547259467
323.254864104092,95.8373071160167,80.6072820359004
175.920161930844,59.1822825558484,54.8278910265344
-7.73171777836978,-1.35314512066543,79.1959084917976
254.666350092739,106.625076280907,162.539199401645
261.529064746574,87.9927065130323,107.677880194849
-6.60523416474462,83.487905934453,139.247843404817
163.12789878808,8.79642216488719,56.9032913711426
96.5223639458418,7.64579894952476,98.794682828572
93.0627255328,78.535688361153,116.830798338565
221.812249394134,107.342408578843,65.9368035698749
140.809722887352,28.8013991806656,94.29048396131
153.838898343965,54.0517848357558,79.5490756358967
65.195485483855,27.054419927299,135.188932339034
263.89650513418,34.7251273319125,77.2101846017102
319.038361879066,12.235573027283,33.9129941544859
39.3442897032946,98.6371497996151,130.021879147655
105.821193596348,47.4147660564631,202.394984170926
221.926479395479,61.5516253560781,31.3042163889716
215.452501066029,26.3485898356885,59.8907498479544
108.637068821117,109.594066245481,133.457425589067
28.9442705921829,48.443908393383,38.1754914215536
49.5875279977918,93.9761315844953,152.53067126794
42.9502790793777,32.9668356105685,63.2328577875569
115.928645394742,18.8636841904372,140.433212882083
45.7682212814689,4.96905063278973,48.9926589428718
87.4800870008767,17.6116304472089,109.033784781636
143.87418105267,80.7064711675048,264.302467613881
100.794994747266,72.5291222799569,152.56198576078
171.421536328271,103.404212417081,164.17604745767
98.4113088063896,33.7605233583599,196.543074003216
-0.810388559475541,108.68939248845,113.975947810392
237.538729421794,43.6444393824786,61.8841232584806
182.794901011512,22.9454436339438,49.6805875081884
337.094925241545,-0.224012797698379,42.8281057027015
128.662497652695,29.311687881127,122.553432669529
309.699868559837,53.5656909737736,92.5967543481691
180.761285088956,51.1811479274184,49.5797475234071
189.193035522476,98.7257733941078,100.701636720321
122.442541196942,94.8739895410836,207.916675707015
179.572428632528,-2.70613301545382,36.4996779378509
111.498199030757,97.3201550543308,130.882867347507
311.082604136318,80.5838544294238,81.0142507266812
125.653910068795,-4.9470341578126,77.771105057961
140.399756627157,61.2606191728264,122.210127922321
128.668973594904,0.838650111109018,88.7357354615744
20.7362446375191,26.0621133446693,53.1374838309497
320.140567896888,47.0900606829673,80.9192362239875
298.681072797626,99.0975805372,113.636113842141
116.196118295193,91.4667347539216,151.907268661859
52.4663886148483,-7.59111889638007,45.2314197564562
280.40999465622,14.2394250631332,69.3703713965864
309.163803523406,104.317348878831,73.4768398607285
51.4513719081879,47.512587197125,87.0761339652275
186.713453149423,35.173339182511,43.2302670065026
252.569935275242,48.418744802475,75.6730001782775
303.919576536864,62.9441553261131,113.804796966438
210.600673630834,85.186900133267,81.74404463879
52.0010345708579,27.8975346963853,113.052958686608
106.058798674494,-9.85700459219515,75.2287547638689
163.612848129123,58.3223226480186,71.2202750244925
319.755079895258,87.5735758990049,74.5172233129834
36.1031910590827,20.0934240780771,55.3605489369091
282.219050340354,45.3642712160945,68.5007076889841
185.311380941421,16.330705517903,44.4209898810751
136.747036799788,2.44538802653551,87.7498933713053
269.107002671808,6.7044369596988,99.0514835297437
102.057491252199,62.6704209763557,200.266537132724
17.3085669241846,44.1402687691152,65.6331830200666
156.671076035127,76.5008420031518,214.595119898373
243.372662020847,68.8665272574872,77.4570043911931
-6.69521951116621,18.3481923118234,77.9645758406522
171.598331956193,42.3257206194103,60.0006155339986
40.6326282024384,10.3722860105336,54.0099535340268
299.956168727949,70.8265985455364,124.649978393201
311.016943575814,65.8220210392028,101.254947712237
233.130457215011,7.83124551177025,140.564757684506
141.482015224174,25.7267693802714,92.7271727511402
186.748205944896,87.3756389319897,97.0193029253346
322.531716749072,55.1118044555187,95.0386780641741
230.596511662006,51.3577515818179,40.0489216996728
285.370824383572,-1.42817804589868,57.8972187777395
128.217201754451,28.3463875390589,119.887688992593
236.415130272508,31.7618063278496,68.2897267726558
47.1278231404722,53.1169128976762,80.8126303402355
-1.47208843380213,107.106763217598,114.151253072687
151.855967873707,64.7913660202175,121.088121010836
194.999578911811,55.7936688698828,40.5464023190969
162.213000813499,83.8362697605044,220.608003754364
86.9870410766453,23.942049741745,132.693021429038
-7.4805563967675,32.1941206417978,111.200205539339
314.78544020094,80.8794991020113,72.7440704439263
130.939550613984,75.1495825685561,186.258655287075
295.186096783727,47.3464175034314,61.0689232630802
-3.09122896753252,82.8423247393221,123.615130329629
158.635562714189,23.5068572778255,69.524647464676
200.803607478738,37.3710783012211,43.9247776464272
151.125250821933,5.63457642681897,71.5767345821685
184.187863767147,56.63763102144,48.1736859142379
77.6366872806102,24.5919445715845,125.467782249422
52.2954939305782,26.757351057604,111.72926365561
295.609070332721,95.365012967959,128.662324656952
216.413993872702,22.5690805632621,68.4315742037274
87.8804738353938,3.86989484541118,80.9445540701132
162.845517164096,86.7497528344393,234.118951766904
205.509876878932,102.515879878774,76.0498056484812
16.0231691319495,89.1597894392908,115.931807766898
62.7864443697035,13.1366752274334,79.5389486391843
194.601684352383,4.13244326598942,43.5960022429043
285.085706654936,74.357540467754,160.160541011713
260.879916856065,35.7707116100937,78.2775059401014
83.4725856874138,89.8148381337523,116.61291153096
65.5993011035025,35.1012124028057,138.429260807611
277.890961598605,6.19956780225039,73.7691663158995
239.44891997613,61.3127565663308,58.8271455794573
151.788099603727,81.9399834424257,288.991148998639
128.671493446454,93.0309688765556,240.514968322014
13.3104066550732,8.91953335143626,66.4468439645403
139.957044282928,109.865917880088,237.507131145667
18.4296239260584,87.6402037311345,113.006471446207
61.2525092344731,103.567972425371,179.095871293192
30.2076823171228,96.3169821444899,121.548212162064
181.136864172295,-9.44342190399766,35.7126023987062
102.020846493542,-0.580848380923271,92.5235556958666
148.487065825611,86.1614360753447,321.007815332715
5.16608433797956,12.8860946558416,70.2273129817969
173.85958712548,58.1271398905665,54.8093187930462
327.437851540744,0.547353774309158,41.3757724909695
304.183176662773,56.5475815534592,104.880348292337
101.970226084813,37.0635781530291,201.75826759457
208.458854295313,80.7317616604269,77.7942164627569
63.0944179557264,91.7729216534644,146.376706110531
194.857583269477,-6.8462994042784,40.5080149320979
291.197642087936,77.4397445749491,145.242361231381
75.2741343807429,74.5853420719504,145.444983674003
81.8380460049957,55.7651991210878,151.1403059342
111.59101058729,99.9543029628694,129.950298148379
128.376268148422,48.6408242210746,143.973959993956
293.80929492414,54.1710856370628,88.7187509810422
205.08267197758,-7.012207666412,55.1648750221518
43.5600717552006,11.4871471654624,54.8337966021611
286.469216048717,34.877853654325,43.5008863444371
57.759860875085,15.8080096170306,86.4811119856929
146.775248181075,35.2771930303425,85.1738447695637
228.668111087754,45.9204396884888,44.8566416143902
187.028963910416,103.768027555197,102.279855455215
250.063592502847,100.640552565455,149.196668475129
102.49365054071,82.735327873379,127.044203401804
198.99025766179,39.8867181688547,43.2833770208363
323.098231730983,42.2478516213596,75.8016302118458
226.387761523947,51.9591288268566,36.9063662120967
5.10805482976139,49.8030791152269,128.389104386514
12.7137468289584,43.0978320073336,75.8685241968115
31.937457267195,59.0144742000848,43.8122582663414
58.370380429551,-6.88374670222402,52.1528719516925
39.5460756402463,47.3178346268833,44.5272765236214
13.6069644242525,77.9647991992533,96.9033379431506
294.536885023117,89.3848764523864,136.653285395595
7.39322893321514,79.6145494934171,101.755233675726
289.0642624069,-8.37632471695542,58.7595503717282
265.648280149326,27.7595132775605,88.155367404629
62.2734534554183,67.5244664307684,161.423918474368
190.387644059956,60.1652107387781,48.1492552498114
293.994926000014,16.7322323191911,50.0813438670939
-4.98104110360146,-4.56240298226476,76.6599140015012
69.1257628146559,90.0131183397025,153.542397889039
139.126502703875,39.3205643910915,92.7344344949468
50.1100266724825,4.35910333879292,50.1122180482745
20.1164788380265,11.6566954087466,61.8476181678611
215.900878990069,65.66869831644,35.5504453268841
224.405751219019,61.1435917112976,31.8155156601904
95.7954349275678,66.7022972833365,152.988443823364
159.044074378908,56.8749302718788,75.8102888257464
171.473420225084,40.763392848894,60.4282022078745
311.125929607078,11.4068645425141,34.4278123546426
267.576666893438,103.242728542536,140.776437364248
272.665859265253,94.9529450014234,132.770288376315
33.5880477074534,96.2221011798829,122.808163428695
297.487628925592,-5.53861952386796,43.3551559764318
272.628209432587,38.0075254291296,60.3201210930022
191.172585906461,-5.20394379273057,38.0113024602933
212.322728177533,24.187465691939,59.5742998496107
333.021366652101,48.7545485422015,77.2644161234204
330.885322866961,68.3217961713672,86.8959361863701
34.5702853891999,61.379295354709,46.7177454480757
88.3079601172358,-2.35517881810665,73.4028134314646
120.616998812184,103.474657898769,175.227789772713
331.197798876092,3.1761914677918,37.3241749366466
146.652939198539,13.657799186185,83.2156126190359
206.448662020266,25.8818547613919,46.9031848722682
296.739429654554,5.2771683037281,46.1774685279698
-8.06879894807935,6.29167036153376,73.9924584255148
271.578891631216,101.727954298258,133.306479596924
286.54772548005,84.4938635919243,143.026510007902
169.970656633377,97.2434719558805,184.587046955434
220.076097659767,7.95254324562848,91.9129938727346
37.5639078393579,-1.59912961535156,51.7749727809905
120.409715687856,29.8626240063459,169.319914579141
204.633306246251,51.2336021568626,32.7303522110833
67.1769532281905,70.3847893793136,170.089202666731
176.648209765553,21.9352980144322,55.1502138607493
238.142973529175,47.6757973525673,58.5030757431886
151.737385150045,62.3249039240181,109.684389775923
136.32648142986,4.15419645607471,93.6930475156504
307.375160455704,-5.49521931447089,44.2481728174618
267.131706774235,93.6312450747937,126.622343427249
64.9068813025951,-6.74732874147594,55.4921147064946
103.288868265226,103.335366537794,109.857641163462
164.75372212939,-8.1641075015068,48.0065851981478
297.196646463126,45.4356532357633,56.3611656482099
198.648560242727,109.229213232175,92.6390043616837
327.880160715431,58.9828201942146,96.1571973159391
78.5958036500961,34.357543271035,131.407265390685
139.427658198401,6.49392864666879,95.4153203592482
61.7018244229257,37.0220293104649,134.712853281957
184.857804644853,108.898847922683,113.363550564721
30.4584059119225,54.2933484911919,41.5697672874568
188.248312976211,61.0838342737406,51.3025003816273
211.202059341595,-3.7099779304117,65.7683176606039
216.284147044644,64.6268774010241,34.4695660882417
169.677783632651,57.4712642095983,60.1603350868318
16.7421651817858,54.6166813001037,70.968806725237
147.377402679995,-6.12796041183174,68.9078882291995
91.0151057969779,80.5740782245994,112.682218769981
291.6611823719,20.9177595283836,53.1633289285788
66.318643996492,22.1563519071788,128.608614453551
45.88518361561,108.730213809758,150.733402738175
194.738130755723,16.4963294100016,43.8528124040758
42.1615329384804,28.5964852571487,66.0593338558085
80.4227470699698,45.6984156463295,143.126466725948
46.3586830254644,0.599796045571566,47.714502786268
151.072240648791,-3.31879417411983,66.9123366646566
209.095891006291,109.059012848884,75.5543453976422
77.2594413720071,29.2942664027214,132.965057316531
147.701421575621,109.722649389878,233.952850657448
139.885026635602,77.5017492286861,221.436125270786
202.399685876444,16.7514008097351,49.0826439850251
146.538852443919,10.9730164799839,84.8031968312606
320.850551975891,98.8037099502981,74.7557554158236
24.7832848969847,104.106828188524,116.916213009034
35.9990262147039,69.5287508610636,68.9583584777226
232.125311791897,3.87990828603506,134.805679064954
291.108160158619,10.3913869708776,54.6794658165109
36.0049341153353,99.6005127485842,129.267720274338
132.022706158459,105.89442002587,226.545944910932
51.4267155341804,14.4330906961113,64.9194911237672
249.425735287368,23.7276045326144,124.080131537528
-1.17292489856482,75.3783134184778,140.966725694564
228.352993018925,22.3930663242936,85.4152510454597
-1.15424138493836,92.0032069273293,111.058128639392
192.361816111952,46.597813135013,41.9551674694136
175.547558255494,74.4467323552817,97.1764158727828
244.542899169028,29.1221982520074,96.5391040185059
47.9881498962641,34.287468995899,90.4043676615077
243.392122117803,60.9440341033041,68.6321355761176
-6.86172911897302,45.8947069104761,158.143976247893
271.186364674941,72.3010797519237,120.202834026911
273.796946890652,-7.80207986012101,89.665864749362
19.0299762319773,74.8779130168259,85.3095604977072
99.9931470211595,21.9210837595165,170.606451885053
8.48802149295807,109.080204339698,112.436880439371
17.1372455172241,106.309531880543,112.324491196116
142.776430938393,83.7238371185958,286.070811145366
156.210374115035,5.12326382100582,63.6792841710801
123.582740202546,50.3942013531923,171.710973039481
107.201491212472,55.6102484371513,212.266642885355
32.4410467874259,69.6029205340892,63.2708878488313
240.225192336366,53.3945777453482,50.1455160799837
160.533604621887,17.6969417650253,64.2037590242708
269.670465970412,-1.2149721570313,95.9308327304531
325.118026817217,100.574184991419,78.1331829914747
286.519895466045,23.8826062623411,55.1310247945033
246.945537682623,18.7992930412292,126.414005194645
252.098490102217,58.5723141115159,81.1431490065707
275.96966996789,13.2681642379612,81.3635365353507
-6.35833607055247,20.8341041393578,78.2271216156511
314.398873029277,77.878609681502,72.2323522096526
157.433931650594,93.632639516145,273.451159857776
112.12066045031,59.5973723381758,224.870884792776
10.1672243978828,85.7611262984574,108.232758038091
112.495661517605,6.18203970603645,116.099358792411
152.220457028598,13.6353436484933,71.4649089592971
61.7027772776783,42.1710768248886,137.586606887886
105.309028299525,18.0664659570903,159.222093914201
81.6227896790951,100.738823087886,139.567845162211
257.265878589824,21.4827672205865,120.715791381685
245.031218118966,91.3226084876806,94.8970758402627
229.762381790206,77.9992015194148,55.8135713127829
156.999216144904,68.0339517537504,127.242664047723
179.866717336699,8.97308580577374,40.2416146973615
152.85121737048,66.1168368253857,131.744670706431
54.3856990151107,37.5682728551328,111.149277009804
298.2006994728,55.9323372598737,99.1094670615167
322.665977906436,1.03135442361236,41.1796992314507
303.144874693826,98.1862795166671,95.9092969566994
